119	5	19.430000	9.680000
120	6	21.299999	29.809999
121	6	20.820000	30.790001
122	6	20.469999	31.840000
123	6	20.260000	32.919998
124	6	20.129999	34.009998
125	6	20.070000	35.099998
126	6	20.059999	36.200001
127	6	20.090000	37.299999
128	6	20.139999	38.400002
129	6	20.200001	39.500000
130	6	20.280001	40.590000
131	6	20.360001	41.689999
132	6	20.450001	42.779999
133	6	20.540001	43.880001
134	6	20.620001	44.970001
135	6	20.680000	46.070000
136	6	20.750000	47.169998
137	6	20.830000	48.259998
138	6	20.920000	49.360001
139	6	21.010000	50.450001
140	7	19.280001	18.490000
141	7	19.100000	19.620001
142	7	19.000000	20.760000
143	7	18.879999	21.889999
144	7	18.400000	22.920000
145	7	17.629999	23.760000
146	7	16.680000	24.389999
147	7	15.630000	24.840000
148	7	14.540000	25.150000
149	7	13.410000	25.360001
150	7	12.280000	25.480000
151	7	11.140000	25.530001
152	7	10.000000	25.549999
153	7	8.860000	25.520000
154	7	7.720000	25.469999
155	7	6.580000	25.400000
156	7	5.450000	25.309999
157	7	4.310000	25.209999
158	7	3.180000	25.100000
159	7	2.040000	24.969999
160	8	19.700001	36.259998
161	8	19.570000	35.099998
162	8	19.440001	33.950001
163	8	19.309999	32.799999
164	8	19.180000	31.639999
165	8	19.059999	30.490000
166	8	18.940001	29.340000
167	8	18.820000	28.190001
168	8	18.709999	27.040001
169	8	18.600000	25.879999
170	8	18.510000	24.730000
171	8	18.420000	23.580000
172	8	18.340000	22.420000
173	8	18.299999	21.270000
174	8	18.270000	20.110001
175	8	18.240000	18.959999
176	8	18.230000	17.799999
177	8	18.290001	16.650000
178	8	18.440001	15.500000
179	8	18.639999	14.360000
180	9	20.410000	22.610001
181	9	20.629999	23.809999
182	9	20.809999	25.020000
183	9	20.950001	26.230000
184	9	21.080000	27.440001
185	9	21.190001	28.660000
186	9	21.280001	29.870001
187	9	21.360001	31.090000
188	9	21.430000	32.310001
189	9	21.490000	33.529999
190	9	21.549999	34.750000
191	9	21.610001	35.959999
192	9	21.670000	37.180000
193	9	21.730000	38.400002
194	9	21.790001	39.619999
195	9	21.850000	40.840000
196	9	21.910000	42.060001
197	9	21.969999	43.270000
198	9	22.040001	44.490002
199	9	22.100000	45.709999
200	10	39.139999	14.230000
201	10	38.080002	14.120000
202	10	37.020000	14.010000
203	10	35.980000	13.910000
204	10	34.939999	13.820000
205	10	33.900002	13.740000
206	10	32.869999	13.670000
207	10	31.840000	13.610000
208	10	30.820000	13.560000
209	10	29.799999	13.520000
210	10	28.770000	13.480000
211	10	27.750000	13.460000
212	10	26.740000	13.450000
213	10	25.719999	13.450000
214	10	24.700001	13.460000
215	10	23.690001	13.490000
216	10	22.680000	13.580000
217	10	21.760000	14.000000
218	10	21.020000	14.690000
219	10	20.469999	15.540000
220	11	40.470001	14.540000
221	11	39.389999	14.460000
222	11	38.320000	14.390000
223	11	37.240002	14.310000
224	11	36.160000	14.240000
225	11	35.080002	14.180000
226	11	34.009998	14.120000
227	11	32.930000	14.070000
228	11	31.850000	14.020000
229	11	30.770000	13.980000
230	11	29.690001	13.950000
231	11	28.610001	13.920000
232	11	27.530001	13.900000
233	11	26.450001	13.890000
234	11	25.370001	13.880000
235	11	24.299999	13.890000
236	11	23.219999	13.910000
237	11	22.160000	13.700000
238	11	21.230000	13.170000
239	11	20.469999	12.410000
240	12	22.110001	54.820000
241	12	22.049999	53.660000
242	12	21.969999	52.480000
243	12	21.900000	51.299999
244	12	21.830000	50.099998
245	12	21.750000	48.889999
246	12	21.670000	47.680000
247	12	21.590000	46.459999
248	12	21.520000	45.230000
249	12	21.440001	44.000000
250	12	21.370001	42.770000
251	12	21.309999	41.529999
252	12	21.260000	40.279999
253	12	21.209999	39.040001
254	12	21.170000	37.790001
255	12	21.129999	36.540001
256	12	21.090000	35.290001
257	12	21.059999	34.040001
258	12	21.030001	32.779999
259	12	21.000000	31.530001
260	13	0.000000	25.299999
261	13	1.190000	25.330000
262	13	2.380000	25.379999
263	13	3.570000	25.430000
264	13	4.770000	25.490000
265	13	5.970000	25.540001
266	13	7.170000	25.590000
267	13	8.370000	25.639999
268	13	9.580000	25.680000
269	13	10.790000	25.719999
270	13	12.000000	25.750000
271	13	13.200000	25.770000
272	13	14.420000	25.790001
273	13	15.630000	25.809999
274	13	16.840000	25.840000
275	13	18.049999	25.889999
276	13	19.260000	25.940001
277	13	20.480000	25.990000
278	13	21.690001	26.059999
279	13	22.900000	26.139999
280	14	25.270000	12.810000
281	14	24.020000	12.780000
282	14	22.770000	12.790000
283	14	21.590000	13.160000
284	14	20.590000	13.910000
285	14	19.830000	14.890000
286	14	19.290001	16.010000
287	14	18.950001	17.209999
288	14	18.750000	18.440001
289	14	18.650000	19.680000
290	14	18.629999	20.920000
291	14	18.820000	22.139999
292	14	19.469999	23.200001
293	14	20.410000	24.000000
294	14	21.520000	24.549999
295	14	22.709999	24.920000
296	14	23.920000	25.170000
297	14	25.150000	25.330000
298	14	26.389999	25.430000
299	14	27.629999	25.469999
300	15	20.400000	54.560001
301	15	20.420000	53.369999
302	15	20.430000	52.180000
303	15	20.459999	50.980000
304	15	20.480000	49.770000
305	15	20.510000	48.560001
306	15	20.540001	47.349998
307	15	20.559999	46.139999
308	15	20.580000	44.919998
309	15	20.580000	43.700001
310	15	20.570000	42.480000
311	15	20.570000	41.250000
312	15	20.570000	40.029999
313	15	20.570000	38.799999
314	15	20.570000	37.570000
315	15	20.570000	36.340000
316	15	20.570000	35.110001
317	15	20.559999	33.880001
318	15	20.559999	32.650002
319	15	20.549999	31.420000
320	16	39.430000	26.830000
321	16	38.389999	26.840000
322	16	37.340000	26.840000
323	16	36.299999	26.830000
324	16	35.270000	26.830000
325	16	34.230000	26.820000
326	16	33.200001	26.809999
327	16	32.169998	26.799999
328	16	31.150000	26.780001
329	16	30.120001	26.770000
330	16	29.090000	26.750000
331	16	28.070000	26.719999
332	16	27.049999	26.670000
333	16	26.030001	26.620001
334	16	25.010000	26.559999
335	16	23.990000	26.490000
336	16	22.969999	26.450001
337	16	21.950001	26.459999
338	16	20.930000	26.490000
339	16	19.910000	26.520000
340	17	7.770000	26.160000
341	17	9.040000	26.170000
342	17	10.320000	26.180000
343	17	11.590000	26.180000
344	17	12.860000	26.180000
345	17	14.130000	26.170000
346	17	15.400000	26.150000
347	17	16.610001	25.809999
348	17	17.620001	25.059999
349	17	18.379999	24.059999
350	17	18.889999	22.900000
351	17	19.200001	21.680000
352	17	19.340000	20.430000
353	17	19.340000	19.170000
354	17	19.230000	17.910000
355	17	19.090000	16.660000
356	17	18.990000	15.410000
357	17	18.990000	14.150000
358	17	19.030001	12.890000
359	17	19.059999	11.630000
360	18	33.790001	26.510000
361	18	32.529999	26.379999
362	18	31.280001	26.250000
363	18	30.010000	26.120001
364	18	28.750000	25.990000
365	18	27.480000	25.860001
366	18	26.209999	25.719999
367	18	24.930000	25.570000
368	18	23.660000	25.420000
369	18	22.400000	25.650000
370	18	21.340000	26.360001
371	18	20.549999	27.379999
372	18	20.020000	28.549999
373	18	19.690001	29.809999
374	18	19.520000	31.090000
375	18	19.450001	32.380001
376	18	19.469999	33.680000
377	18	19.540001	34.970001
378	18	19.660000	36.270000
379	18	19.799999	37.560001
380	19	30.150000	12.950000
381	19	29.010000	12.880000
382	19	27.860001	12.840000
383	19	26.719999	12.800000
384	19	25.570000	12.780000
385	19	24.430000	12.780000
386	19	23.280001	12.790000
387	19	22.170000	13.030000
388	19	21.230000	13.670000
389	19	20.549999	14.590000
390	19	20.129999	15.650000
391	19	19.920000	16.780001
392	19	19.850000	17.920000
393	19	19.870001	19.070000
394	19	19.959999	20.209999
395	19	20.120001	21.350000
396	19	20.270000	22.480000
397	19	20.400000	23.620001
398	19	20.530001	24.760000
399	19	20.639999	25.900000
400	20	20.459999	23.280001
401	20	20.320000	22.070000
402	20	20.170000	20.870001
403	20	20.020000	19.660000
404	20	19.870001	18.450001
405	20	19.830000	17.240000
406	20	20.240000	16.110001
407	20	21.030001	15.190000
408	20	22.049999	14.530000
409	20	23.180000	14.080000
410	20	24.360001	13.780000
411	20	25.559999	13.570000
412	20	26.760000	13.430000
413	20	27.980000	13.340000
414	20	29.190001	13.300000
415	20	30.410000	13.280000
416	20	31.620001	13.280000
417	20	32.840000	13.300000
418	20	34.049999	13.340000
419	20	35.270000	13.380000
420	21	31.850000	25.820000
421	21	30.530001	25.809999
422	21	29.209999	25.780001
423	21	27.879999	25.760000
424	21	26.540001	25.719999
425	21	25.209999	25.670000
426	21	23.870001	25.610001
427	21	22.549999	25.799999
428	21	21.410000	26.500000
429	21	20.540001	27.520000
430	21	19.940001	28.719999
431	21	19.540001	30.010000
432	21	19.299999	31.340000
433	21	19.180000	32.689999
434	21	19.139999	34.040001
435	21	19.170000	35.400002
436	21	19.240000	36.750000
437	21	19.340000	38.099998
438	21	19.459999	39.459999
439	21	19.590000	40.810001
440	22	20.610001	31.969999
441	22	20.580000	30.790001
442	22	20.889999	29.650000
443	22	21.530001	28.660000
444	22	22.410000	27.870001
445	22	23.430000	27.270000
446	22	24.530001	26.830000
447	22	25.670000	26.520000
448	22	26.830000	26.280001
449	22	28.000000	26.110001
450	22	29.170000	25.969999
451	22	30.350000	25.860001
452	22	31.530001	25.780001
453	22	32.709999	25.700001
454	22	33.889999	25.629999
455	22	35.070000	25.549999
456	22	36.250000	25.469999
457	22	37.430000	25.389999
458	22	38.610001	25.299999
459	22	39.790001	25.200001
460	23	19.490000	17.660000
461	23	19.219999	18.830000
462	23	19.059999	20.010000
463	23	18.990000	21.209999
464	23	18.709999	22.360001
465	23	18.100000	23.389999
466	23	17.250000	24.230000
467	23	16.270000	24.910000
468	23	15.200000	25.450001
469	23	14.090000	25.889999
470	23	12.950000	26.250000
471	23	11.790000	26.540001
472	23	10.620000	26.790001
473	23	9.440000	27.000000
474	23	8.260000	27.190001
475	23	7.070000	27.350000
476	23	5.880000	27.500000
477	23	4.690000	27.629999
478	23	3.500000	27.740000
479	23	2.310000	27.850000
480	24	21.580000	22.120001
481	24	22.219999	23.190001
482	24	23.110001	24.049999
483	24	24.150000	24.750000
484	24	25.270000	25.270000
485	24	26.459999	25.639999
486	24	27.680000	25.900000
487	24	28.910000	26.070000
488	24	30.150000	26.170000
489	24	31.389999	26.219999
490	24	32.639999	26.230000
491	24	33.880001	26.190001
492	24	35.119999	26.129999
493	24	36.360001	26.040001
494	24	37.599998	25.930000
495	24	38.840000	25.790001
496	24	40.080002	25.639999
497	24	41.310001	25.450001
498	24	42.529999	25.240000
499	24	43.750000	24.980000
500	25	16.430000	27.840000
501	25	17.459999	27.250000
502	25	18.270000	26.370001
503	25	18.840000	25.320000
504	25	19.200001	24.170000
505	25	19.410000	22.990000
506	25	19.500000	21.799999
507	25	19.510000	20.600000
508	25	19.440001	19.400000
509	25	19.309999	18.200001
510	25	19.360001	17.010000
511	25	19.870001	15.930000
512	25	20.719999	15.080000
513	25	21.750000	14.480000
514	25	22.879999	14.070000
515	25	24.049999	13.790000
516	25	25.240000	13.590000
517	25	26.430000	13.460000
518	25	27.629999	13.360000
519	25	28.830000	13.300000
520	26	42.380001	13.290000
521	26	41.189999	13.340000
522	26	39.980000	13.380000
523	26	38.770000	13.430000
524	26	37.540001	13.470000
525	26	36.310001	13.520000
526	26	35.070000	13.560000
527	26	33.830002	13.610000
528	26	32.580002	13.660000
529	26	31.330000	13.710000
530	26	30.070000	13.760000
531	26	28.820000	13.830000
532	26	27.549999	13.890000
533	26	26.290001	13.960000
534	26	25.030001	14.050000
535	26	23.760000	14.140000
536	26	22.510000	14.360000
537	26	21.410000	14.970000
538	26	20.540001	15.890000
539	26	19.910000	17.000000
540	27	42.410000	25.270000
541	27	41.220001	25.520000
542	27	40.029999	25.770000
543	27	38.830002	26.030001
544	27	37.619999	26.280001
545	27	36.400002	26.530001
546	27	35.180000	26.770000
547	27	33.950001	26.990000
548	27	32.720001	27.209999
549	27	31.480000	27.420000
550	27	30.240000	27.620001
551	27	28.990000	27.809999
552	27	27.740000	27.969999
553	27	26.490000	28.120001
554	27	25.230000	28.250000
555	27	23.969999	28.370001
556	27	22.709999	28.480000
557	27	21.450001	28.620001
558	27	20.190001	28.740000
559	27	18.930000	28.860001
560	28	17.920000	2.600000
561	28	18.150000	3.880000
562	28	18.370001	5.160000
563	28	18.590000	6.430000
564	28	18.799999	7.690000
565	28	19.000000	8.950000
566	28	19.200001	10.210000
567	28	19.660000	11.380000
568	28	20.490000	12.330000
569	28	21.540001	13.020000
570	28	22.709999	13.500000
571	28	23.930000	13.790000
572	28	25.180000	13.960000
573	28	26.430000	14.040000
574	28	27.690001	14.050000
575	28	28.940001	14.000000
576	28	30.190001	13.930000
577	28	31.440001	13.840000
578	28	32.689999	13.730000
579	28	33.930000	13.620000
580	29	19.850000	33.910000
581	29	19.860001	35.139999
582	29	19.879999	36.369999
583	29	19.900000	37.610001
584	29	19.920000	38.840000
585	29	19.950001	40.070000
586	29	19.969999	41.299999
587	29	20.000000	42.540001
588	29	20.020000	43.770000
589	29	20.040001	45.000000
590	29	20.049999	46.230000
591	29	20.059999	47.470001
592	29	20.080000	48.700001
593	29	20.110001	49.930000
594	29	20.139999	51.160000
595	29	20.170000	52.389999
596	29	20.200001	53.630001
597	29	20.209999	54.860001
598	29	20.200001	56.090000
599	29	20.180000	57.320000
600	30	22.379999	59.250000
601	30	22.280001	58.020000
602	30	22.180000	56.790001
603	30	22.080000	55.549999
604	30	21.980000	54.320000
605	30	21.870001	53.080002
606	30	21.760000	51.840000
607	30	21.660000	50.590000
608	30	21.549999	49.340000
609	30	21.450001	48.090000
610	30	21.350000	46.840000
611	30	21.260000	45.590000
612	30	21.160000	44.330002
613	30	21.059999	43.080002
614	30	20.959999	41.820000
615	30	20.860001	40.570000
616	30	20.770000	39.310001
617	30	20.690001	38.049999
618	30	20.600000	36.790001
619	30	20.510000	35.520000
620	31	39.689999	14.250000
621	31	38.500000	14.060000
622	31	37.310001	13.890000
623	31	36.119999	13.730000
624	31	34.930000	13.590000
625	31	33.750000	13.460000
626	31	32.570000	13.340000
627	31	31.400000	13.250000
628	31	30.219999	13.160000
629	31	29.049999	13.090000
630	31	27.870001	13.030000
631	31	26.700001	12.990000
632	31	25.530001	12.960000
633	31	24.360001	12.940000
634	31	23.190001	12.940000
635	31	22.059999	13.200000
636	31	21.090000	13.850000
637	31	20.360001	14.760000
638	31	19.860001	15.810000
639	31	19.559999	16.940001
640	32	22.450001	23.680000
641	32	23.410000	24.120001
642	32	24.400000	24.480000
643	32	25.410000	24.770000
644	32	26.440001	24.990000
645	32	27.469999	25.170000
646	32	28.520000	25.309999
647	32	29.559999	25.430000
648	32	30.610001	25.520000
649	32	31.660000	25.590000
650	32	32.700001	25.650000
651	32	33.750000	25.700001
652	32	34.799999	25.730000
653	32	35.849998	25.750000
654	32	36.900002	25.760000
655	32	37.950001	25.760000
656	32	39.000000	25.760000
657	32	40.049999	25.740000
658	32	41.099998	25.709999
659	32	42.150002	25.660000
660	33	38.880001	26.309999
661	33	37.680000	26.420000
662	33	36.470001	26.530001
663	33	35.259998	26.639999
664	33	34.040001	26.740000
665	33	32.820000	26.830000
666	33	31.600000	26.920000
667	33	30.370001	27.010000
668	33	29.139999	27.090000
669	33	27.900000	27.160000
670	33	26.660000	27.219999
671	33	25.430000	27.270000
672	33	24.190001	27.299999
673	33	22.959999	27.190001
674	33	21.830000	26.680000
675	33	20.900000	25.860001
676	33	20.200001	24.830000
677	33	19.709999	23.680000
678	33	19.410000	22.480000
679	33	19.260000	21.240000
680	34	18.660000	23.860001
681	34	18.879999	22.750000
682	34	19.040001	21.629999
683	34	19.120001	20.500000
684	34	19.150000	19.370001
685	34	19.150000	18.240000
686	34	19.250000	17.120001
687	34	19.770000	16.129999
688	34	20.590000	15.360000
689	34	21.590000	14.830000
690	34	22.660000	14.480000
691	34	23.760000	14.200000
692	34	24.870001	13.980000
693	34	25.980000	13.790000
694	34	27.100000	13.610000
695	34	28.219999	13.460000
696	34	29.340000	13.320000
697	34	30.459999	13.210000
698	34	31.590000	13.110000
699	34	32.720001	13.030000
700	35	19.820000	23.070000
701	35	19.389999	21.850000
702	35	19.110001	20.590000
703	35	18.950001	19.309999
704	35	18.879999	18.020000
705	35	19.139999	16.760000
706	35	19.840000	15.680000
707	35	20.820000	14.850000
708	35	21.959999	14.240000
709	35	23.180000	13.800000
710	35	24.430000	13.470000
711	35	25.700001	13.230000
712	35	26.980000	13.040000
713	35	28.260000	12.890000
714	35	29.549999	12.780000
715	35	30.840000	12.690000
716	35	32.130001	12.630000
717	35	33.430000	12.580000
718	35	34.720001	12.550000
719	35	36.009998	12.530000
720	36	18.170000	3.910000
721	36	18.110001	5.190000
722	36	18.049999	6.470000
723	36	17.990000	7.730000
724	36	17.930000	8.990000
725	36	17.879999	10.250000
726	36	17.889999	11.500000
727	36	18.020000	12.740000
728	36	18.270000	13.960000
729	36	18.580000	15.160000
730	36	18.930000	16.340000
731	36	19.250000	17.540001
732	36	19.490000	18.750000
733	36	19.680000	19.959999
734	36	19.830000	21.180000
735	36	19.680000	22.400000
736	36	19.129999	23.490000
737	36	18.280001	24.370001
738	36	17.250000	25.030001
739	36	16.120001	25.500000
740	37	16.240000	26.600000
741	37	17.410000	26.600000
742	37	18.590000	26.590000
743	37	19.760000	26.580000
744	37	20.940001	26.570000
745	37	22.120001	26.549999
746	37	23.299999	26.559999
747	37	24.469999	26.590000
748	37	25.650000	26.629999
749	37	26.830000	26.680000
750	37	28.010000	26.719999
751	37	29.190001	26.760000
752	37	30.370001	26.799999
753	37	31.549999	26.830000
754	37	32.730000	26.870001
755	37	33.910000	26.889999
756	37	35.090000	26.910000
757	37	36.270000	26.910000
758	37	37.450001	26.910000
759	37	38.630001	26.900000
760	38	19.410000	11.870000
761	38	19.629999	13.090000
762	38	19.860001	14.300000
763	38	20.100000	15.520000
764	38	20.340000	16.750000
765	38	20.540001	17.969999
766	38	20.719999	19.209999
767	38	20.889999	20.450001
768	38	21.000000	21.690001
769	38	20.700001	22.900000
770	38	20.040001	23.959999
771	38	19.129999	24.820000
772	38	18.080000	25.500000
773	38	16.950001	26.030001
774	38	15.760000	26.450001
775	38	14.550000	26.790001
776	38	13.330000	27.059999
777	38	12.090000	27.299999
778	38	10.850000	27.500000
779	38	9.610000	27.680000
780	39	24.139999	59.250000
781	39	23.910000	58.040001
782	39	23.629999	56.860001
783	39	23.309999	55.689999
784	39	23.020000	54.529999
785	39	22.740000	53.369999
786	39	22.480000	52.209999
787	39	22.230000	51.060001
788	39	21.980000	49.910000
789	39	21.730000	48.770000
790	39	21.490000	47.630001
791	39	21.290001	46.480000
792	39	21.110001	45.340000
793	39	20.930000	44.200001
794	39	20.770000	43.060001
795	39	20.620001	41.919998
796	39	20.480000	40.779999
797	39	20.350000	39.639999
798	39	20.230000	38.500000
799	39	20.110001	37.360001
800	40	12.590000	28.780001
801	40	13.930000	28.719999
802	40	15.250000	28.660000
803	40	16.530001	28.379999
804	40	17.629999	27.680000
805	40	18.480000	26.680000
806	40	19.070000	25.530001
807	40	19.450001	24.290001
808	40	19.660000	23.010000
809	40	19.740000	21.719999
810	40	19.709999	20.430000
811	40	19.610001	19.150000
812	40	19.450001	17.879999
813	40	19.270000	16.610001
814	40	19.110001	15.350000
815	40	18.990000	14.070000
816	40	18.910000	12.800000
817	40	18.830000	11.530000
818	40	18.740000	10.260000
819	40	18.620001	8.990000
820	41	4.020000	26.680000
821	41	5.310000	26.650000
822	41	6.590000	26.620001
823	41	7.850000	26.590000
824	41	9.100000	26.570000
825	41	10.340000	26.540001
826	41	11.570000	26.500000
827	41	12.790000	26.469999
828	41	14.000000	26.440001
829	41	15.210000	26.400000
830	41	16.370001	26.110001
831	41	17.370001	25.440001
832	41	18.120001	24.510000
833	41	18.639999	23.440001
834	41	18.959999	22.290001
835	41	19.129999	21.110001
836	41	19.170000	19.930000
837	41	19.100000	18.740000
838	41	18.990000	17.559999
839	41	19.280001	16.420000
840	42	36.959999	12.800000
841	42	35.669998	12.770000
842	42	34.380001	12.750000
843	42	33.099998	12.730000
844	42	31.809999	12.730000
845	42	30.520000	12.730000
846	42	29.230000	12.730000
847	42	27.940001	12.750000
848	42	26.650000	12.760000
849	42	25.360001	12.790000
850	42	24.070000	12.820000
851	42	22.780001	12.900000
852	42	21.580000	13.360000
853	42	20.610001	14.200000
854	42	19.900000	15.280000
855	42	19.450001	16.480000
856	42	19.190001	17.750000
857	42	19.040001	19.030001
858	42	19.000000	20.320000
859	42	19.010000	21.610001
860	43	22.330000	26.059999
861	43	21.450001	25.410000
862	43	20.740000	24.580000
863	43	20.180000	23.650000
864	43	19.750000	22.650000
865	43	19.410000	21.610001
866	43	19.160000	20.549999
867	43	18.969999	19.480000
868	43	18.830000	18.400000
869	43	18.730000	17.309999
870	43	18.670000	16.219999
871	43	18.690001	15.140000
872	43	18.770000	14.050000
873	43	18.879999	12.970000
874	43	18.959999	11.880000
875	43	18.990000	10.790000
876	43	18.959999	9.710000
877	43	18.900000	8.620000
878	43	18.790001	7.540000
879	43	18.650000	6.460000
880	44	30.990000	27.000000
881	44	29.719999	27.160000
882	44	28.440001	27.299999
883	44	27.160000	27.420000
884	44	25.879999	27.530001
885	44	24.590000	27.610001
886	44	23.309999	27.610001
887	44	22.080000	27.240000
888	44	21.020000	26.520000
889	44	20.180000	25.540001
890	44	19.559999	24.410000
891	44	19.110001	23.200001
892	44	18.820000	21.940001
893	44	18.650000	20.660000
894	44	18.580000	19.370001
895	44	18.600000	18.080000
896	44	18.639999	16.790001
897	44	18.709999	15.500000
898	44	18.830000	14.210000
899	44	18.969999	12.930000
900	45	43.520000	24.459999
901	45	42.349998	24.680000
902	45	41.200001	24.910000
903	45	40.049999	25.139999
904	45	38.910000	25.360001
905	45	37.770000	25.580000
906	45	36.639999	25.809999
907	45	35.509998	26.020000
908	45	34.380001	26.219999
909	45	33.250000	26.410000
910	45	32.119999	26.590000
911	45	30.990000	26.760000
912	45	29.860001	26.920000
913	45	28.740000	27.070000
914	45	27.610001	27.200001
915	45	26.469999	27.309999
916	45	25.340000	27.400000
917	45	24.209999	27.469999
918	45	23.090000	27.629999
919	45	22.120001	28.209999
920	46	19.490000	13.430000
921	46	19.420000	14.730000
922	46	19.360001	16.020000
923	46	19.290001	17.320000
924	46	19.190001	18.600000
925	46	19.070000	19.879999
926	46	18.930000	21.160000
927	46	18.580000	22.389999
928	46	17.870001	23.450001
929	46	16.910000	24.309999
930	46	15.820000	24.959999
931	46	14.640000	25.459999
932	46	13.420000	25.830000
933	46	12.170000	26.090000
934	46	10.910000	26.280001
935	46	9.640000	26.410000
936	46	8.370000	26.490000
937	46	7.090000	26.540001
938	46	5.820000	26.559999
939	46	4.540000	26.559999
940	47	20.570000	30.340000
941	47	20.080000	31.580000
942	47	19.790001	32.869999
943	47	19.639999	34.189999
944	47	19.590000	35.520000
945	47	19.610001	36.849998
946	47	19.690001	38.180000
947	47	19.799999	39.500000
948	47	19.930000	40.820000
949	47	20.080000	42.150002
950	47	20.240000	43.470001
951	47	20.410000	44.790001
952	47	20.559999	46.110001
953	47	20.719999	47.430000
954	47	20.889999	48.750000
955	47	21.070000	50.060001
956	47	21.240000	51.380001
957	47	21.410000	52.700001
958	47	21.580000	54.020000
959	47	21.730000	55.340000
960	48	22.440001	13.060000
961	48	21.340000	13.580000
962	48	20.450001	14.410000
963	48	19.770000	15.410000
964	48	19.280001	16.520000
965	48	18.930000	17.680000
966	48	18.670000	18.870001
967	48	18.500000	20.070000
968	48	18.379999	21.280001
969	48	18.570000	22.469999
970	48	19.180000	23.510000
971	48	20.070000	24.340000
972	48	21.100000	24.969999
973	48	22.219999	25.440001
974	48	23.379999	25.809999
975	48	24.549999	26.129999
976	48	25.730000	26.410000
977	48	26.920000	26.629999
978	48	28.120001	26.830000
979	48	29.320000	27.000000
980	49	23.280001	28.690001
981	49	22.110001	28.309999
982	49	21.090000	27.629999
983	49	20.250000	26.719999
984	49	19.590000	25.680000
985	49	19.070000	24.559999
986	49	18.670000	23.389999
987	49	18.370001	22.190001
988	49	18.170000	20.969999
989	49	18.040001	19.750000
990	49	17.980000	18.510000
991	49	18.129999	17.290001
992	49	18.780001	16.250000
993	49	19.760000	15.510000
994	49	20.889999	15.000000
995	49	22.080000	14.670000
996	49	23.299999	14.450000
997	49	24.520000	14.290000
998	49	25.750000	14.170000
999	49	26.990000	14.080000
